#PATH-POINTS-START Path
-133.255,134.239,120
-131.974,132.703,120
-130.693,131.167,120
-129.412,129.631,120
-128.131,128.096,120
-126.85,126.56,120
-125.569,125.024,120
-124.288,123.488,120
-123.007,121.952,120
-121.726,120.416,120
-120.445,118.88,120
-119.164,117.344,120
-117.483,116.649,120,0
-115.483,116.624,120
-113.483,116.599,120
-111.484,116.574,120
-109.484,116.549,120
-107.484,116.524,120
-105.484,116.499,120
-103.484,116.474,120
-101.484,116.449,120
-99.485,116.424,120
-97.485,116.399,120
-95.485,116.374,120
-93.485,116.349,120
-91.485,116.324,120
-89.485,116.299,120
-87.485,116.274,120
-85.486,116.249,120
-83.486,116.224,120
-81.486,116.199,120
-79.486,116.174,120
-77.486,116.149,120
-75.486,116.124,120
-73.487,116.099,120
-71.487,116.074,120
-69.487,116.049,120
-67.487,116.024,120
-65.487,115.999,120
-63.487,115.974,120
-61.487,115.949,120
-59.488,115.924,120
-57.488,115.899,120
-55.488,115.874,120
-53.488,115.849,120
-51.488,115.824,120
-49.488,115.799,120
-47.489,115.774,120
-45.489,115.749,120
-43.489,115.724,120
-41.489,115.699,120
-39.489,115.674,120
-37.489,115.649,120
-35.49,115.624,120
-33.49,115.599,120
-31.49,115.574,120
-29.49,115.549,120
-27.49,115.524,120
-25.49,115.499,120
-23.49,115.474,120
-21.491,115.449,120
-19.491,115.424,120
-17.491,115.399,120
-15.491,115.374,120
-13.491,115.349,120
-11.491,115.324,120
-9.492,115.299,120
-7.492,115.274,120
-5.492,115.249,120
-3.492,115.224,120
-1.492,115.199,120,0
-0.538,116.233,120
-0.538,118.233,120
-0.538,120.233,120
-0.538,122.233,120
-0.538,124.233,120
-0.538,126.233,120
-0.538,128.233,120
-0.538,130.233,120
-0.538,132.233,120
-0.538,134.233,120
-0.538,136.233,120
-0.538,138.233,120
-0.538,140.233,120
-0.538,142.233,120
-0.538,144.233,120
-0.538,146.233,120
-0.553,146.951,120,0
-0.598,144.951,120
-0.643,142.952,120
-0.688,140.952,120
-0.733,138.953,120
-0.778,136.953,120
-0.824,134.954,120
-0.869,132.954,120
-0.914,130.955,120
-0.959,128.955,120
-1.004,126.956,120
-1.049,124.956,120
-1.094,122.957,120
-1.139,120.957,120
-1.184,118.958,120
